id,is_iceberg
64b453bd,9.999395306117424e-05
0f5a484e,0.30821356661973953
5ac74969,0.8681171168867078
736ed43e,0.6303736171979865
8533795f,0.08108517277374576
f5b54fb6,0.7062218380721007
6eb4c041,0.14122110996422352
97afdf42,0.7480932741694993
1bb488db,0.16143900144457043
f132e44d,0.018749962719352857
d3c2f140,0.5211707964020843
1756794d,0.3597665149687782
9efcc11f,0.0001655564732282197
14c966cf,0.47508302541871056
59cfe4d1,0.2893629756994353
883151f4,0.12571837467000796
34c4c9ff,0.3335327818197627
70b4c2eb,0.6759741363859864
96a337d9,0.3060446040144348
7fe89ffa,0.26612872682081395
057c7a22,0.00015282327134993334
451cc057,0.09976679857688883
05076700,0.00016246651804913454
dc52f6c1,0.05693337071737722
b03a59f9,0.05220389540596763
129ed4b0,0.4572238290592693
fb611563,0.9994359518432905
ac32e6f1,0.4442238216743168
c05c5ab0,0.24810052259335766
3163d5ed,0.05830860978544154
02096ca4,0.3402768106996059
e92496c0,0.08225822940098038
1a9e2c50,0.9975605121607314
0864e334,0.9278754013449243
d976faeb,0.26090885337791864
1d7b342f,0.01792855225290807
281bc1ea,5.933242053471527e-05
bea9f0cf,0.36191753481449535
f4afa0e6,2.0271778429291152e-05
e1b5ef69,0.19179713162165507
b50539fd,0.058623347898846864
2a8c9c15,0.4192399097964039
157ebb0c,0.9960905514920256
247d3614,0.001452713748784705
0c6cc0cb,0.23420444714950878
aae88d39,0.31052514006492643
0c77b464,0.01603542622352824
963cf5ea,0.13976030659996244
1b371d8b,0.9834939315293826
225bc00f,0.0027692721595671847
bc0a4eec,0.19465306468179078
1099782e,0.2641319123988936
a18feadd,0.9955579116488475
ad7f4932,0.07520842599655991
5f8f831e,0.38176389352367246
b5167c35,0.03234526679709859
0230b06d,0.2991245937384647
f8d7f7ba,0.16568134751720018
08bd1053,0.04788919054901018
58e4dc8c,0.015322469632433253
4793ce8e,0.2541730286456717
304caab4,8.367295204415011e-05
f2ee6d7f,0.15981793186533944
e1f9c0e4,0.3289625332699694
8e40401c,0.16562363096457192
5d9eaba2,0.2129947678062536
55e7562c,0.03240998170069395
9da6cb4b,0.0013683627852862181
c3c1c8ec,0.0050423410198834765
3b38698e,0.021008744816865637
6c9eb909,0.015812711339572485
482a3d1d,0.12126369896796906
0e9918f0,0.5993157826389958
ef894fd2,0.07728666997152085
4b82e7f7,0.9993894076548162
b9cdd7fb,0.005428416777225857
94a496f4,0.2975295204121757
995eacae,0.2981585033995379
41b02e58,0.9484129360167071
69f04617,0.2617716279518358
c889a03c,0.9998149547292151
91f98acf,0.9996639439401505
9135c19f,0.9995758251168063
1f0e9c09,0.001202035271059727
260d6e8e,0.0065440928985945925
46334397,0.00460903748100149
f34ddf31,0.022212122367554144
4d6177d7,0.6002017367401598
76a57270,0.3487927838896199
217b8cea,0.03068114966914071
9a45a566,0.06054554878308955
1b55c75e,6.926201638333054e-05
7bd92ec6,0.9992520442358938
6c409f41,0.31512328296488895
df3e48eb,0.04263376445674154
62723e57,0.08978636499658353
b8e627bf,0.034325328782024246
86bb5d85,0.2817672922531989
77e5034c,0.12116048830252571
607079e5,0.36515208207153377
96879fb4,0.1222902900503915
6afe606d,0.5830963744030103
4129802f,0.9820420261846191
a42300ef,0.5469961920288282
1af842f5,0.9781733785536294
3fe57d78,0.9927892832547248
f4e60ed5,0.99859453729236
68c8337b,0.39682982109749815
914ed5b5,0.3201425462875367
a6bb5987,0.4366671237317695
c781c439,0.2641281941630478
47a1a25e,0.22330799116810532
80ea0713,0.9775251117119678
a9d001bc,0.011697362517281387
f94d098a,0.3109489191034691
3e230e0e,0.10059570833019105
24afa485,0.07616198673256407
bc37db7f,0.30060456949511016
83f99e4d,0.0040004305670021416
1a8d86f7,0.008840117902177763
38136419,0.5822387135458105
d393e637,0.49711381619255024
36902570,0.9952877526445222
327f7b25,0.996683397101716
3f8543c6,0.19360510139495735
a0d42a70,0.4094564795128025
e07ba430,0.5634291493001048
c6e53803,0.06761937874640415
fec4dad8,0.3040336165035204
933fc5ba,0.09129860155343793
c27eda4e,0.9986254766020786
9b94d2c2,0.0006683730962253758
a2dbdb31,0.23803744810964172
816258dd,0.613401735743232
81f11218,0.14736321054857213
c4bd9d04,0.20994625857266772
c6ce9bf9,0.3561425453532491
a7b3cc29,0.0487992809988325
527870bf,0.5170403451822747
9af26068,0.9963451703264863
0b591e70,0.9985788326122185
2b1e57c5,0.03465491365647607
194db786,0.8803353325077569
e09ba644,0.9990804851578861
fa2ed3e5,0.9995767705411299
1ba92726,0.20509917621336127
8c8f45b4,0.0004557668485753392
f8889f44,0.0730491655165305
598e255b,0.24581138891221724
45f1aa7a,0.5514761499517881
022956a3,0.01264338352621682
d406064d,0.5548952742000682
76617947,0.005897632253058979
d0e5dccb,0.5951607520816474
33271da6,0.15304832805248436
0840e2b1,0.737650274415623
521a9f4d,0.9764602657448088
7286b1dc,0.14719731942206327
5b6acc2d,0.2580101467531422
e034cd34,0.0005651735189436519
46577660,0.10137125568935638
bb4d6f24,0.39094252926757816
bfc7a3f2,0.46839622554304694
abc66be8,0.019810382017596086
3627189f,0.9997801993217204
e49a77f6,0.006909359754557709
a209d7ee,0.12729039848939566
dee69cf6,0.9137469209908174
9a6261a0,0.32123743863559484
a8e444c6,0.005975197210325392
a6a66a28,0.9998990029619258
db7022ff,0.0020969284463960612
0dfb45d9,0.7860086315713547
81c983aa,0.0013699411907048778
a98fb5e1,0.9995440833058475
99e004d7,0.2046976693743105
d16e5fbb,0.11054801256284506
3c352f9e,0.25490499340160777
12202699,0.1911596453897787
86af0236,0.2904033241090197
f3703e6f,0.9001633388808571
4a71dc34,0.6975095755733921
321edcdc,0.42177501537240947
e365a657,0.13339105352033878
45755c9c,0.033531835096151395
873b0829,0.04397612424328376
72ccd009,0.48042966229675343
205243d9,0.9789414251321997
d9202f36,0.12461694360497583
9d0c30b0,0.01227675211894891
56644ace,0.003038312234772252
c63f527f,0.22117354814793025
bb84b9bd,0.9997241073386253
6f68caf0,0.1861408307860552
8492119b,0.06374010678935142
71bde48d,0.9961215263872243
d2d6e2ba,0.7575921497797383
6f4b309c,0.36235597046716
b3cc5ba3,0.5839185509516741
fee39547,0.45080136754830713
4893137a,0.9919605792879539
e283c4c4,0.12721428187273962
25bac62b,0.5498784336384293
8fd88dd6,0.00025113287034352706
b48c104e,0.21049874876691924
221d500b,0.2550876569915197
8f0de087,0.04946847056688473
32342e03,0.07924386056671753
a8da99d8,0.13769689567193943
93203755,0.408540003441061
d3c88528,0.9973575302598947
0d7a17b3,0.08980962565166077
bd72f5ec,0.999331808145454
e953c0fd,0.3336627717814804
e730b6c6,0.9663763653240686
c086033a,0.004432502243271385
a521d303,0.0013579590685296658
b023957a,0.46874180354931616
3e0f04e8,0.14392608567890633
60647cba,0.001285239805162504
2f5c43a8,0.7444725893851045
b54ba69b,0.5261543085044523
eac962ff,0.4018268729906959
7e2a3763,0.0002869415434133365
9362d863,0.013456051631625979
8f1b833c,0.44604327647057884
79727ff5,0.22506190804908496
62614c75,0.9833974357137948
75a03adf,0.3378624323876344
cf138392,0.3590879091417743
bf467a96,0.2732808386658267
c8b34651,0.9715607252223665
105a5c54,0.0013273194113343095
bf6de75c,0.3569377455290863
060702c8,0.9988901502755065
921bad2c,0.9912224251532147
e0d17eb0,0.21409491858528093
9a3825c9,0.5085303987493204
8eda717f,0.0009524283513094367
78906e0c,0.9999477509542254
c60100ad,0.99814515064955
90a72a52,0.22828407288259767
d80e4ed4,0.1822157733151157
339cd0d2,0.23944511782374
d99de899,0.5596036403171737
357e20d1,0.2816681931511371
a4d190da,0.2613237929323863
bd226217,0.441917939447338
476e2771,0.9995687975842554
4e483506,0.25388025774848433
f70ea081,0.9993721362804154
4645e56f,0.9954723814195824
e6d05940,0.6934181699871041
f8b3c6af,0.9930215756522889
c89d6aad,0.2218171494579192
0cb57f6e,0.45022182965933416
86a4be46,0.015378399752524348
75e62d7e,0.1522038239134962
ebc36374,0.23349717789136923
0ebcb731,0.9972625561136517
24d000c5,0.09663744574940901
f3c9a4f6,0.44093118113017243
1bc59730,0.01272416208371135
47ea0bff,0.9479662552274589
cdeccfdd,0.07217085446031472
15e09a1d,0.18912462368867608
00652788,0.09755281350929515
23649c84,0.18678482444009872
91188a77,0.2207637268399112
eaca8580,0.285612376357151
4ce9daeb,0.4897946756440237
d4220673,0.7881223021079574
b6a87aef,0.5225054167038788
8333ebed,0.3127400171053423
950a3453,0.12127982066697497
7074f6c9,0.24736901075384685
98a02caf,0.06691726856729198
59c8d2b3,0.9995549121531823
d99d13bd,0.9985466615852178
de86f1cf,0.999700875496267
8f4b1985,0.9812957795203191
a7779b04,0.21245958036533724
2caeab11,0.3500925525400319
16aeea7c,0.07371326086002203
b9d19ab9,0.992884279213852
29c5d2fd,0.9997160828139553
efcefa55,0.27830004187256147
099161c3,0.2864669511260246
12b49195,0.1414241904083794
96a1ce13,0.9770551656468154
67964b4f,0.09191748709296718
b61c605c,0.4267373597208225
bcfc0f16,0.0035952758764915276
bf0cb956,0.05683386430372648
12f6aa7d,0.0895340236225367
f36f3a0c,0.029013357058686757
83490492,0.21090951543200995
e3b62b60,0.1920002291465563
20b27d66,0.9998948536354898
25c3ce93,0.4485229433411297
67a2ff0b,0.289580195742496
9b2d3c1a,0.9961892973951985
8ad51f7d,0.0011516701304104158
14137b57,0.11696590338556652
9ea5aa79,0.059914660275489494
5ea1d2dd,0.0478133058245105
979c867e,0.9787481730785638
7ea1e1b6,0.5536190590251393
d65520ba,0.0553597284722679
765ad2e2,0.4370754524204961
d2957326,0.8483320798305081
24349e24,0.19929815834272713
fd8a2ae3,0.20850978908076576
b282d98e,0.7801049612292781
3eaa7a61,0.24599287005212728
16533dd4,0.580457728646642
4adb68d7,0.9993469962486402
565005b9,0.40149043836218506
51d86e0c,0.9971706459574317
30635642,0.0008557895142556295
d9480a60,0.15465254095336967
b2647128,0.30235887966925745
20478c55,0.9989014555351245
caa0d105,0.0015200675123584685
474f4534,0.14818018840798788
d51e3867,0.9964946897866783
e5d1bba7,0.20585767079960593
e7000b2a,0.30806772228896745
78f06b79,0.08062564560583038
8a9f4bee,0.9967594402398229
3d716bbe,0.21356232716536028
6e1ddef1,0.027199925878866167
9826f39a,0.1501882983676474
3fdc82f7,0.3342026969581374
31f013c3,0.18013736723501275
97a9df6d,0.09694884864185722
10e65294,0.4117493958572226
0bdca1a5,0.36578994792278996
374037fa,0.25316078959861893
1d1a0cec,0.5834866929309782
d415c5ad,0.35598868150884216
ced1306d,0.04519560574911755
f43497f3,0.27650896027536703
ffd13a9e,0.9988673730499622
6f67148e,0.25141528734389446
be322b68,0.20033047722593963
af209b44,0.023799209478747668
69b53a4a,0.39347171395238034
4c085180,0.3012437313018908
608cea18,0.2551168720687906
f8bebbfd,0.1639047408745228
ae16855d,0.04480432739898183
dfc700b3,0.9854844409709449
e3bdd9ac,0.9986566781781431
87a8ea20,0.14930384881943357
3c3da9aa,0.2630691977150188
76c882d6,0.0005765208988303026
9e429645,0.9243448147976948
7dc9c990,6.532581752221148e-05
f38d53ef,0.21040424804273006
e1785b6e,0.1883767784683229
80c673fb,0.9818180427516916
a8b8c20b,0.7469078860116392
6a1ff150,0.9596008905421871
2f68d4fe,0.28386067847179225
c462ec65,0.9993301480565574
c374d5c4,0.23205584548221425
d20769b3,0.08919026533711014
c467fe4d,0.08103196878952464
1356229e,0.2777899508209727
b1532127,0.008603619185496722
3777ee22,0.9974902722389672
4ba6023f,0.9986863013746298
08504ae6,0.009161665566821374
5e0b4cc5,0.2700962831759357
249a0c1f,0.9863817962078207
24b3497f,0.49393262178990477
9edcf494,0.09010973240282606
53297290,0.3803736344717917
6d3a269e,0.9964004708732459
1b0d38fc,0.127140536170324
02747427,0.6486602123633691
38867253,0.9515298034420762
c392dbd0,0.6195530935699922
8939734c,0.00023847515303090773
097ba3af,0.0007600098534208218
30f0f835,0.13702201743049136
bdab1bcf,0.5995207502509906
1070a984,0.9736544387760325
c41b8a90,0.995831132598631
86a3b5cc,0.3467709308977353
d0a3719e,0.36676216610826223
b1a8067b,0.13611884693386095
911bc6aa,0.24738030887500556
67a2d0ac,0.2623785362663163
11447262,0.09938241506159494
12fd1375,0.006912720463652398
f2898538,0.06684744397114535
0e7355e2,0.009772258578380582
bc2c87c8,0.9999062810489657
94001156,0.008209001386015918
d5855224,0.7010787306475146
a3c1a552,0.28994362438900456
edcf54fa,0.1988419405620475
a28b90eb,0.7885244466447199
63cd028f,0.14606220092110178
dbc79657,0.0073595600434488385
bc856bf1,0.23974373769212232
c7e25a70,0.3422530288570713
9771b119,0.014093695223597305
836db0d9,0.002097040324603873
f5685d3e,0.2846161917581359
bb04299d,0.35725250877796755
163a9d23,0.39457759761838584
5283c614,4.873930900508486e-05
2276d5d8,0.3535033629867624
ccb77e34,0.141758003361251
d4a75bf3,0.42501955610026665
e15f46ea,0.28148129190348514
992a45ba,0.20771551004185254
056e7768,8.148301704049523e-05
a1dc016b,0.29162744527213325
38db82cd,0.0006045914329881633
3295f3ae,0.04947041940334099
a6ff3660,0.5368929381179339
5981b799,0.9982725289699406
2636d79d,0.24600990581407955
7a8521e2,3.296132686730128e-05
9b53021d,0.10386803140330794
0a37be18,0.9980667324274223
a8676e55,0.9998259031730437
3488b8fc,0.18822785812205128
b86d4006,0.8149121380611338
33888635,0.999816447257712
aa9ca5f9,0.1575324103648905
08faf0f6,0.0007563532936747523
5320cd26,0.0005916075727912309
2c57fdaa,0.17713132424360242
d467ce62,0.07833082577810054
888a568e,0.9954995510496231
88d6c838,0.9907198761320677
8f138517,0.15340378788395
e1108dc0,0.0029543012254654465
9e9cd6c9,0.19585995547646218
ab893af4,0.01813656330733076
4d4b30ba,0.4911791966103704
7ce15e26,0.5281444312190117
dbc45500,0.0001143611622609733
6a0cde3f,0.5811136730472376
2658014c,0.11973540420373338
08d20604,0.0005728404639065517
03c83dc9,0.13400745830209054
d741ccd1,0.38161496039440446
992d48b6,3.6889486206276316e-05
b1ea3253,0.9860361752039223
da379e69,0.06960694804627825
73b429af,0.9992947022409788
2aefe712,0.999234805571688
1e3634f9,0.9941379421404296
069ee09e,0.07711051244184736
a7970f81,0.00015727573890710086
23084d2e,0.022323740427424285
ac57710a,0.9876743095852163
02553267,0.7910639383265666
0971c6c7,0.22063407604908503
cdb7f1fe,0.6083224346869144
d3af3f60,0.39329537961200073
59daf44b,0.4787363925069058
c2169934,0.19079085015963226
da03b56e,0.10804713065916619
474ea404,0.24070762029131204
f686cdc4,0.6465211461543482
f865b354,0.16618691338461758
106df554,0.2915101036356989
e5637171,0.24373105603015474
cba8985c,0.005612943360871385
cc09c9ce,0.4279431537156903
0b85b33f,0.986372012126406
92f20625,0.9961972787092804
6b1379dd,0.48621441563307244
ed2b1df1,0.048347353840934255
325124e4,0.0016253795624869025
7455c944,0.10548951737724346
fd68ccc1,0.46215658904948065
8df9100d,0.2821572344756806
c406df9b,0.018489274383942666
4978870c,0.00039233524120599404
383f95d6,0.36534943746829834
aba96bbf,0.00016523695441653997
6bba66b4,0.19294156193023237
b86fa0c9,0.12955955653173137
a2abc369,0.6546017074884394
0b40c014,0.023624946880449603
d45add48,0.298394603132632
00193999,0.9571242665442461
c2f1b710,0.3498945363772912
53750c72,0.0025817434432604115
3137ef1d,0.6454084341022269
bc6b8e2a,0.3291257293616618
7cb546c6,0.9954815105445227
d59a2349,0.28490958870488065
04d04b9a,0.4551955796160288
05ac1343,0.0076859737729551075
2917895f,0.0036571280072790675
342a1d01,0.9708363294023873
78309e4b,0.31290044272484846
5c1a5aba,0.02544871132260449
fae57f79,0.023927353177531002
23821d71,0.3773024282595223
5780b19d,0.003754404363183567
11c67865,0.6983411477476852
8564f114,0.4373960937928132
ec7d0fdd,0.37579270519593855
9a0446b8,0.09491727641338506
5f5da69d,0.945595974750228
7a11839b,0.8882680574566477
763c9bbf,0.00048215889207500203
15a7b5c5,0.0012025540982701752
e9c7e251,0.03378783798348849
2555c207,0.14159877100004867
ec8d9784,0.018538198549296756
08fd9d10,0.18299757283187706
9504ae29,0.0014623116243118383
0b91a24d,0.209935956223143
e62e6cfe,0.9824691219159314
5d1291bb,0.392210658778941
b3c1f2e7,0.15525102525142132
c6a8db21,0.2516885547163619
f2c137fd,0.9915047733659167
b61e8155,0.024782462733847908
45b9ee35,0.2099696303844221
8fe9c49b,0.06086039366230676
b98ceb09,0.0438820586741751
70c4a435,0.11038614525738893
d953d111,0.2573955572860157
da7de86e,0.2985978384912917
519f8611,0.3242442128167851
75eefdc3,0.29372109262808577
62412092,0.9994592041377811
de8ec010,0.39025172901584393
ee6121f8,0.28766614568867216
412b66e0,0.7517013190488776
7405c131,0.40697679126526054
efff4306,0.34505707899250393
5658d679,0.07138622622975176
617f88fc,0.002271339692159623
a120100b,0.002416714356076336
0971369e,0.9954630454450616
83f7fe7b,0.7647635774855126
12437da1,0.0003418229049593309
8e7f96a5,0.11949028439057846
a08237de,0.00028904388889479084
a013bd6f,0.05638392963359626
c6fdd404,0.8530242991061127
317e2af4,0.27716684457361485
dd9878c0,0.2903158579963056
42e76a51,0.9993014156246228
022f77e3,0.1766076640962584
cada3682,0.9985095358622647
53074f1f,0.22138557125145303
e6c19679,0.44854217027273546
dfb69b8b,0.06816077402999149
e1572941,0.14327023245602616
8d549cd2,0.017208063411791607
6913594d,0.32479857281630864
6e528fd6,0.4104667704131315
c8b037c7,0.000644652477416459
c3b6c880,0.21948884516146477
9684ac04,0.01539885725544697
6d974acc,0.45593075133246896
57b10462,0.10680678892300048
b2373298,0.0003710323471272332
8e946e10,0.9547317135124618
6acee7de,0.34335753454717094
8ad7cc2f,6.669016777752481e-05
8e6e087e,0.302380075899556
c3e46df5,0.0038237750714386095
f6983f34,0.8799493076981981
8130a3aa,0.10847091094475352
0f11be03,0.05453986496250034
766073e1,0.054743151318873265
e67f6889,0.9963146440796522
148a0930,0.0691499593236413
b333ff97,0.9081371418238879
1c148a28,0.3041429883546681
ee0b02d7,0.5031578260379558
fa1c5f6d,0.9850965663792631
9b12ae1f,0.03525842650678688
3bb60b1b,0.18326225322622416
096e7594,0.29094157643498114
ac98996a,0.019209473370387222
1b7b9b9d,0.08472910651000129
61b2ac6f,0.47828006212796403
2bd414a8,0.807638948584943
73d12826,0.26988879386496234
29f7ec33,0.008323572575532213
265f8aa8,0.9997076689223802
0d6be675,0.2303225663854314
a00ecdf6,0.253713622490323
c414328a,0.00574192494947759
d47de87e,0.5064526829812975
376f984f,0.2827099191576995
12a35aa5,0.3977566888890224
8ecfd739,0.020620963034963368
2cbc30f4,0.2567783515960743
aa4bdf31,0.3215739684067594
69d18f51,0.917205951293973
50cd4394,0.01197175137058205
bda732e1,0.2941038216021128
8e77e385,0.2073355024950635
49dfd51a,0.289679564574576
b0a3e728,0.1703917317979641
518061ec,0.4055897443507721
bb306c8c,0.1258451051720799
1b2cf099,0.02907441299764261
e7c405e4,0.0648294857589162
1fc79c9d,0.03380272668868308
3427cd60,0.9993606289881106
8fc604cd,0.9998611689295497
0981acfd,0.0010342840529629395
512e9c5c,0.5509104982155953
ae9f2426,0.026454031447567562
a8cd44c8,0.9405163265538472
acac91c3,0.9997491460621493
35988937,0.2487163753392317
2a2dd539,0.2832306560925698
3f971e0a,0.0008043277097485827
7e09131c,0.45710340489796425
82726c59,0.5539763940961947
ec4c3dbd,0.39699534271410636
2a851255,0.0008008324213614835
2cebdab4,0.9995036008190029
013b617b,0.21423598615440664
21a8603a,0.3170058359479835
fe2f2579,0.2491926291036114
df069a3d,0.16085606658009463
595f7f57,0.7035317889330407
081bdb0a,0.0001732948718473069
6f8e7b3a,0.21192349156123563
d1824fe1,0.003685580023492074
3ddc6778,0.6647967175610991
57e4244d,0.2520273951606203
18e2e176,0.03535361472615817
7394cdbc,0.9986733378792203
19821b41,0.12437988588134499
12e9563c,0.9993869166651246
b96c9ed9,0.9973994267026169
096d9c1b,0.1400718966603364
97454a30,0.9995144722772886
43b6c5d3,0.985185199787636
2c58bcc5,0.08069530576654181
0c71dc02,0.2366274651487805
f7cd79b0,0.4857374814276321
922ec513,0.19471117855364276
561b6b2c,0.34152038527698764
32913f04,0.29624475385915955
77aad507,0.0018000015488445404
d62d5a9c,0.26534989388048347
be70bb3d,0.9317762246467289
84920252,0.9786522293746258
b9623d93,0.17273323825174794
ba925eca,0.010457978407286104
181ecadf,0.17996570323653813
6fbcc9e2,0.22104385558848755
57d5b182,0.11285314210338404
d3013a36,0.47757920918551783
21cafb54,0.11684728327429543
d1a6cc74,0.0002872543199959878
c4017d47,0.0006081082774831272
22e05854,0.0003926739592714712
7eb53ec8,0.9957879777804857
c77a806d,0.9994090568160486
c114c951,0.9987301785157572
71495521,0.10145378196683742
98bb1260,0.11068416381623114
546ec108,0.22552356842732085
78f39102,0.0027759388248968717
26b6379a,0.37267093870523893
8cb14c23,0.2601708871781867
75892ee1,0.07315004215502535
3d31d65f,0.06891645637251927
30784a7a,0.11852077777992887
efba2a23,0.9998017349291141
9fcb2c5a,0.00042327135270932574
9910ee7e,0.03391789672507987
dc97b587,0.1758475753236029
7732ca72,0.12729896770039417
c4bac1f1,0.36880258697468415
a80ddf30,0.0011674297999151571
fe79c536,0.06754810025139968
84e34259,0.9999550115779693
7db3b563,0.019951964675075092
5e946e6e,0.9516236492899249
76881bf4,0.9703814749907025
7c606237,0.008664935663502887
7aa06d7d,0.9462832098882091
0d035cbc,0.10971448827109169
